index,price
32013,7810132
32014,11206443
32015,8815692
32016,6161139
32017,11948425
32018,7647503
32019,8248337
32020,7867555
32021,13923230
32022,12875482
32023,6812097
32024,9290593
32025,17477423
32026,6486754
32027,6235553
32028,18711251
32029,9748957
32030,5702566
32031,18066938
32032,8790061
32033,7513144
32034,4458250
32035,14370869
32036,4868440
32037,7771858
32038,7528814
32039,5562420
32040,11819067
32041,5945499
32042,13249885
32043,6983575
32044,16485682
32045,12965209
32046,12328049
32047,5380348
32048,7309555
32049,8115895
32050,5039202
32051,7317701
32052,9444845
32053,18852533
32054,8165844
32055,8516194
32056,8325159
32057,7058025
32058,13505456
32059,9172704
32060,6248547
32061,13770551
32062,5783492
32063,5721752
32064,8426794
32065,13464724
32066,16295376
32067,13372795
32068,9918808
32069,4597727
32070,7797997
32071,6367338
32072,8085774
32073,6103478
32074,5444525
32075,7663411
32076,5282181
32077,14254878
32078,4891766
32079,8996970
32080,18551938
32081,17832640
32082,9962279
32083,9643431
32084,13683078
32085,5669539
32086,15895295
32087,19821816
32088,8197763
32089,8773604
32090,6632951
32091,10041451
32092,5034602
32093,7007824
32094,7137154
32095,8667633
32096,6376225
32097,7912385
32098,6025446
32099,5940834
32100,8004795
32101,10607633
32102,5374154
32103,4579080
32104,7025837
32105,7501655
32106,10893980
32107,10877970
32108,7556593
32109,10698967
32110,10112124
32111,11771352
32112,9903350
32113,6438757
32114,6677485
32115,8971373
32116,7077528
32117,10454244
32118,4818382
32119,8484621
32120,14200603
32121,7191422
32122,17684147
32123,7606746
32124,8004346
32125,7726518
32126,5112626
32127,7639186
32128,11168274
32129,7711544
32130,10511624
32131,8661511
32132,7490054
32133,9212937
32134,13364244
32135,8651490
32136,9635793
32137,15796830
32138,6141924
32139,4852499
32140,6030808
32141,8344359
32142,5821678
32143,5858385
32144,6155608
32145,6351893
32146,10070388
32147,11053204
32148,6292307
32149,5301731
32150,10983070
32151,6273422
32152,5376643
32153,8196776
32154,10824794
32155,7190317
32156,8618824
32157,6427263
32158,9481058
32159,12016689
32160,7268698
32161,9500098
32162,7769600
32163,19672647
32164,8645072
32165,11976781
32166,5340576
32167,5117353
32168,8737562
32169,6446766
32170,10696560
32171,10416193
32172,10872897
32173,12313766
32174,5527060
32175,9633677
32176,11458843
32177,11009792
32178,6617280
32179,5704571
32180,8761668
32181,7372899
32182,13885019
32183,7756546
32184,6688212
32185,10728479
32186,9205572
32187,6806331
32188,8936074
32189,8546137
32190,5819014
32191,6331717
32192,8383436
32193,8563885
32194,5017100
32195,8750504
32196,11947332
32197,14747911
32198,8770023
32199,20975586
32200,8571377
32201,14885954
32202,7790801
32203,12438637
32204,14502016
32205,8358118
32206,8599337
32207,16518174
32208,14211003
32209,13221889
32210,7365557
32211,6325500
32212,6559386
32213,4613397
32214,8056239
32215,17624861
32216,7464029
32217,11699642
32218,11347031
32219,13360218
32220,13260098
32221,15230275
32222,9014316
32223,6465156
32224,9132845
32225,14878729
32226,13122315
32227,9446579
32228,6176764
32229,8879966
32230,5797668
32231,9620521
32232,7251457
32233,10817957
32234,9932356
32235,8939699
32236,7484636
32237,7770980
32238,5821978
32239,8541468
32240,3313652
32241,11236560
32242,8390080
32243,9022743
32244,8814087
32245,6674494
32246,18217744
32247,10982733
32248,6173432
32249,7743613
32250,10496477
32251,6587483
32252,7521099
32253,7847469
32254,6061922
32255,6782194
32256,10447146
32257,13424386
32258,13209527
32259,6530535
32260,4713912
32261,7855164
32262,7339574
32263,7514389
32264,5381132
32265,6427425
32266,21310585
32267,11332636
32268,18249779
32269,9334889
32270,8314104
32271,14644539
32272,8253123
32273,8414799
32274,8396364
32275,6464172
32276,5347847
32277,4170280
32278,10669979
32279,7137144
32280,5572222
32281,12761971
32282,13311829
32283,9401953
32284,8891272
32285,8732492
32286,7620426
32287,7008972
32288,11315908
32289,10812946
32290,8221146
32291,5959202
32292,8572869
32293,9872114
32294,9250921
32295,11788839
32296,7996801
32297,15259632
32298,6582806
32299,7198120
32300,4985524
32301,11496286
32302,9459750
32303,4537052
32304,7924771
32305,9332544
32306,9817298
32307,9440039
32308,13707060
32309,10947539
32310,3912306
32311,7718499
32312,4812055
32313,7681461
32314,3920304
32315,6265775
32316,9197170
32317,10162437
32318,8193957
32319,8699462
32320,5756449
32321,6323488
32322,10426943
32323,9683670
32324,11087502
32325,6941844
32326,8439787
32327,9017062
32328,7225956
32329,8748841
32330,9975773
32331,5895825
32332,13944653
32333,8273228
32334,8825311
32335,5764808
32336,20032088
32337,6422190
32338,5727650
32339,6203015
32340,7213199
32341,10428010
32342,9555659
32343,13161962
32344,10381718
32345,6734183
32346,7269709
32347,12652276
32348,8425918
32349,5220646
32350,16882858
32351,8389353
32352,6461744
32353,20811511
32354,5303322
32355,7789851
32356,14532018
32357,9756011
32358,4790276
32359,12550532
32360,6203156
32361,13253166
32362,10288163
32363,9389138
32364,13571967
32365,9941540
32366,12954098
32367,17952861
32368,10608529
32369,7627677
32370,13380918
32371,13092616
32372,7081042
32373,11528072
32374,9531053
32375,8460036
32376,10259705
32377,11243036
32378,6244087
32379,14270433
32380,9767689
32381,11329147
32382,5460459
32383,8964756
32384,7290318
32385,13418822
32386,9660840
32387,6393984
32388,10457748
32389,9205483
32390,19164036
32391,8099714
32392,7424366
32393,12110326
32394,11951058
32395,7922827
32396,9071301
32397,10345701
32398,6729125
32399,7791003
32400,11365083
32401,6098034
32402,6659957
32403,9061821
32404,7274108
32405,9913826
32406,4249984
32407,7963306
32408,11400830
32409,8614693
32410,6411731
32411,7901253
32412,14276387
32413,13291814
32414,9157194
32415,13204187
32416,4589896
32417,18185117
32418,8894726
32419,9113104
32420,15768315
32421,11995077
32422,5874252
32423,8137565
32424,10603815
32425,9093746
32426,8079523
32427,12430619
32428,7719360
32429,13030857
32430,4700426
32431,12324909
32432,13313394
32433,9312740
32434,6533579
32435,8034365
32436,10872458
32437,6601970
32438,16366618
32439,7843444
32440,10426145
32441,8132791
32442,8255947
32443,8373452
32444,10912691
32445,9315312
32446,7056304
32447,11151225
32448,11794823
32449,12645352
32450,14731716
32451,10493510
32452,5971107
32453,6050085
32454,6454639
32455,17261353
32456,6723635
32457,7966430
32458,9440565
32459,7517328
32460,9730068
32461,9555561
32462,7629098
32463,4317302
32464,6478111
32465,9543467
32466,6867199
32467,6743973
32468,6718758
32469,5884058
32470,8065250
32471,6975973
32472,7042279
32473,9125242
32474,10747152
32475,7229563
32476,8230393
32477,5509967
32478,7729703
32479,8828258
32480,16684091
32481,10409942
32482,7379003
32483,8561381
32484,8707134
32485,16262257
32486,3573441
32487,6724724
32488,10457353
32489,15218668
32490,13365343
32491,8813357
32492,7433105
32493,3952601
32494,9378113
32495,12052883
32496,4843086
32497,9184643
32498,5026354
32499,8759092
32500,5603688
32501,6793679
32502,11946791
32503,5851088
32504,12221769
32505,7178252
32506,13913507
32507,10866110
32508,12819446
32509,8087626
32510,8340599
32511,6471322
32512,7177241
32513,12168515
32514,6021698
32515,12384031
32516,9693726
32517,5954389
32518,8397966
32519,6527810
32520,11060806
32521,8115170
32522,8454790
32523,8433702
32524,10176337
32525,10458447
32526,10817866
32527,9039521
32528,9407203
32529,12566867
32530,10277988
32531,19748992
32532,18270372
32533,4706891
32534,10415871
32535,5218931
32536,11903023
32537,8882235
32538,7325404
32539,7627743
32540,15646818
32541,9079070
32542,14981127
32543,5449572
32544,10945136
32545,20558545
32546,9000130
32547,4261988
32548,13913710
32549,7577574
32550,5596825
32551,7628416
32552,6641261
32553,4368572
32554,4169028
32555,5278270
32556,7944255
32557,7080598
32558,4859141
32559,14673688
32560,10298255
32561,11943900
32562,6623125
32563,12572543
32564,21287874
32565,7798178
32566,14817487
32567,9513839
32568,5706341
32569,4981030
32570,13093234
32571,15682849
32572,6744233
32573,11395156
32574,11099092
32575,7472593
32576,17417502
32577,6409815
32578,5669982
32579,12011880
32580,5016767
32581,12939775
32582,9422688
32583,6045158
32584,11659492
32585,7677679
32586,10118429
32587,8150863
32588,10176972
32589,5503717
32590,6166856
32591,5479759
32592,15846108
32593,7652439
32594,3843995
32595,5038116
32596,7954922
32597,6798914
32598,13098475
32599,14704692
32600,11033333
32601,15040779
32602,9597358
32603,9621267
32604,18091383
32605,11188315
32606,14762445
32607,17398644
32608,10500062
32609,16181333
32610,4542924
32611,13395856
32612,8109801
32613,6273742
32614,6969354
32615,8107459
32616,10097833
32617,5397988
32618,6935207
32619,10490097
32620,10214602
32621,18278842
32622,5015990
32623,9452282
32624,6021640
32625,8303405
32626,12754463
32627,10002218
32628,10220765
32629,5896172
32630,7855013
32631,6359052
32632,8414259
32633,16544367
32634,17664241
32635,5579539
32636,13818783
32637,9680322
32638,15535559
32639,9847229
32640,21081172
32641,5881081
32642,11145986
32643,7999460
32644,12712047
32645,9486617
32646,7399899
32647,10347178
32648,9176200
32649,7152418
32650,11965710
32651,8468354
32652,4703839
32653,19390785
32654,17361528
32655,9636248
32656,6143754
32657,9849181
32658,5785278
32659,11201851
32660,8645226
32661,17503250
32662,19054701
32663,7260931
32664,5493621
32665,8535409
32666,20255761
32667,18508981
32668,10619853
32669,12033837
32670,6518940
32671,10325820
32672,13580846
32673,8363378
32674,7029257
32675,9641908
32676,7726501
32677,10798394
32678,12087591
32679,12822149
32680,7798039
32681,10860969
32682,11301003
32683,8647171
32684,8147275
32685,5731748
32686,9001031
32687,4396851
32688,7589035
32689,17517611
32690,8233650
32691,4263862
32692,11705509
32693,6934279
32694,8711112
32695,7918823
32696,9992956
32697,5047787
32698,7718339
32699,4626752
32700,7300442
32701,13998114
32702,13807343
32703,11943478
32704,8738392
32705,7338968
32706,5571366
32707,4822783
32708,6354702
32709,6038463
32710,5014768
32711,11040572
32712,9615187
32713,9105937
32714,19437613
32715,5142707
32716,9802965
32717,12227840
32718,10249887
32719,9770455
32720,5906886
32721,8585696
32722,8013282
32723,7397926
32724,12754818
32725,6773263
32726,4386096
32727,10382386
32728,7756400
32729,6380040
32730,5793381
32731,11329632
32732,7533500
32733,9955966
32734,8105217
32735,9854804
32736,9325275
32737,8028924
32738,7025770
32739,11635101
32740,9349255
32741,13489833
32742,8398561
32743,8369918
32744,4441435
32745,11179250
32746,5551726
32747,11646863
32748,11861602
32749,4795583
32750,14231356
32751,7661263
32752,6120442
32753,7930914
32754,7472526
32755,6874492
32756,6495329
32757,14130147
32758,7280163
32759,8707032
32760,11061896
32761,5975703
32762,9388015
32763,10231612
32764,8061348
32765,5841875
32766,6951430
32767,8591418
32768,6120002
32769,14602504
32770,7602661
32771,20499360
32772,10826936
32773,8344974
32774,7095260
32775,3814485
32776,18874113
32777,15616123
32778,7488994
32779,7313988
32780,9229258
32781,14354717
32782,7937276
32783,4951016
32784,6825645
32785,5942231
32786,9081078
32787,9472605
32788,4796777
32789,10584178
32790,8511665
32791,8343820
32792,10274972
32793,8150206
32794,9899017
32795,18135427
32796,7312250
32797,7882847
32798,11871031
32799,8339673
32800,6818126
32801,7759269
32802,13312707
32803,8423471
32804,6572595
32805,8014732
32806,8085907
32807,9495391
32808,8000181
32809,12895220
32810,19581873
32811,4417495
32812,9438677
32813,11554683
32814,6662021
32815,6703041
32816,16689304
32817,5872300
32818,8180172
32819,10548996
32820,14903091
32821,12635529
32822,10945612
32823,6721626
32824,5267569
32825,10414462
32826,5024698
32827,8426554
32828,6155649
32829,8391015
32830,9778154
32831,7017491
32832,9001390
32833,11222958
32834,7652996
32835,6999690
32836,9216419
32837,11555133
32838,8370084
32839,7876436
32840,15686720
32841,8375784
32842,11266577
32843,9612960
32844,11285670
32845,9334739
32846,17246016
32847,6744583
32848,7956552
32849,17242025
32850,13538596
32851,11771292
32852,8339977
32853,10457676
32854,4597235
32855,5955366
32856,9088069
32857,5154148
32858,7048000
32859,8356008
32860,9237881
32861,4691213
32862,12506824
32863,11467009
32864,7128947
32865,14325369
32866,7500148
32867,14470113
32868,12959187
32869,8053763
32870,10652846
32871,8117194
32872,16631621
32873,6474726
32874,8492382
32875,8334645
32876,9325285
32877,9314550
32878,9455710
32879,8757834
32880,5773168
32881,6056352
32882,6656538
32883,9565917
32884,9632331
32885,7447071
32886,9910329
32887,5761320
32888,18382826
32889,6410195
32890,8121259
32891,6856099
32892,8887981
32893,10394694
32894,6263395
32895,9393386
32896,11723002
32897,14742178
32898,10316528
32899,10294836
32900,7173222
32901,6053600
32902,4724031
32903,7481707
32904,11306155
32905,9156982
32906,11228722
32907,6579991
32908,6132783
32909,10157896
32910,5530533
32911,8964421
32912,17082613
32913,17696878
32914,8294845
32915,11132980
32916,9288744
32917,6821548
32918,10023443
32919,4839496
32920,5824774
32921,5107550
32922,11230228
32923,6195910
32924,15762404
32925,8847729
32926,4792889
32927,8737250
32928,12885758
32929,6902051
32930,5873657
32931,5818226
32932,7254565
32933,17531195
32934,7315885
32935,8453652
32936,8739661
32937,19341809
32938,12653655
32939,6685062
32940,9835073
32941,4789583
32942,9544473
32943,4911482
32944,5624446
32945,7178702
32946,6224023
